Customer_key,Customer_ID,First_name,Last_name,Country,Birthdate,Marital_status,Gender,Creation_date
367,11366,Virginia,Patel,Australia,1985-04-23,Married,Female,2025-10-08
368,11367,Calvin,Nara,Australia,1984-08-21,Married,Male,2025-10-08
369,11368,Edward,Miller,Australia,1984-05-24,Single,Male,2025-10-08
370,11369,Ashlee,Tang,Australia,1984-02-01,Married,Female,2025-10-08
371,11370,Alicia,Xu,Australia,1983-09-29,Married,Female,2025-10-08
372,11371,Lacey,Jai,Australia,1983-11-24,Married,Female,2025-10-08
373,11372,Wendy,Romero,Australia,1983-11-12,Single,Female,2025-10-08
374,11373,Carly,Luo,Germany,1954-09-16,Married,Female,2025-10-08
375,11374,Jimmy,Ortega,Germany,1948-12-25,Single,Male,2025-10-08
376,11375,Francisco,Martinez,United Kingdom,1948-11-05,Married,Male,2025-10-08
377,11376,Lance,Vazquez,United Kingdom,1948-12-07,Single,Male,2025-10-08
378,11377,David,Robinett,Germany,1966-08-23,Married,Male,2025-10-08
379,11378,Shannon,Liang,France,1965-11-19,Single,Female,2025-10-08
380,11379,Gary,Vazquez,France,1976-05-13,Married,Male,2025-10-08
381,11380,Mitchell,Kumar,Germany,1964-08-29,Single,Male,2025-10-08
382,11381,Meredith,Raman,United Kingdom,1970-08-18,Married,Female,2025-10-08
383,11382,Edward,Patterson,France,1974-07-15,Married,Male,2025-10-08
384,11383,Marie,Gill,France,1966-02-25,Married,Female,2025-10-08
385,11384,Tiffany,Wang,France,1971-10-13,Married,Female,2025-10-08
386,11385,Miguel,Allen,United Kingdom,1971-08-08,Single,Male,2025-10-08
387,11386,Jaclyn,Cai,Germany,1971-11-02,Married,Female,2025-10-08
388,11387,Megan,Ramirez,United Kingdom,1964-11-29,Single,Female,2025-10-08
389,11388,Joseph,Martin,United Kingdom,1965-01-20,Married,Male,2025-10-08
390,11389,Karl,Shan,Germany,1981-04-20,Single,Male,2025-10-08
391,11390,Christine,Raji,France,1976-04-17,Single,Female,2025-10-08
392,11391,Lindsay,Xie,Germany,1976-06-25,Single,Female,2025-10-08
393,11392,Willie,Zhao,Germany,1981-02-03,Single,Male,2025-10-08
394,11393,Kurt,Pal,France,1974-07-17,Single,Male,2025-10-08
395,11394,George,McDonald,United Kingdom,1975-04-22,Single,Male,2025-10-08
396,11395,Beth,Gutierrez,Germany,1976-04-16,Single,Female,2025-10-08
397,11396,Ian,Lopez,Germany,1975-04-04,Married,Male,2025-10-08
398,11397,Latoya,Shan,France,1974-12-02,Single,Female,2025-10-08
399,11398,Colin,Nath,United Kingdom,1975-03-09,Single,Male,2025-10-08
400,11399,Brenda,Mehta,France,1975-02-01,Single,Female,2025-10-08
401,11400,Franklin,Raji,United Kingdom,1980-04-15,Single,Male,2025-10-08
402,11401,Linda,Navarro,France,1975-02-23,Married,Female,2025-10-08
403,11402,Kelli,Cai,France,1975-05-20,Married,Female,2025-10-08
404,11403,Nancy,Schmidt,France,1980-01-06,Single,Female,2025-10-08
405,11404,Megan,Taylor,Germany,1957-06-30,Single,Female,2025-10-08
406,11405,Bonnie,Goel,Germany,1957-08-16,Single,Female,2025-10-08
407,11406,Latoya,Xu,France,1957-12-31,Married,Female,2025-10-08
408,11407,Mario,She,Germany,1957-09-30,Married,Male,2025-10-08
409,11408,Darren,Gill,United Kingdom,1964-05-10,Married,Male,2025-10-08
410,11409,Jacqueline,Hayes,France,1979-03-02,Single,Female,2025-10-08
411,11410,Maurice,Goel,France,,Married,Male,2025-10-08
412,11411,Devin,Ross,Germany,1959-08-12,Married,Male,2025-10-08
413,11412,Sydney,Bryant,Germany,1959-10-07,Single,Female,2025-10-08
414,11413,Megan,Stewart,United Kingdom,1959-10-13,Married,Female,2025-10-08
415,11414,Ian,Richardson,United Kingdom,1959-09-15,Single,Male,2025-10-08
416,11415,Randy,She,Germany,1949-12-03,Single,Male,2025-10-08
417,11416,Katrina,Becker,France,1950-09-16,Married,Female,2025-10-08
418,11417,Lacey,Zheng,France,1950-08-26,Married,Female,2025-10-08
419,11418,Rafael,Hu,Germany,1950-08-09,Single,Male,2025-10-08
420,11419,Kyle,Scott,United Kingdom,1950-08-18,Married,Male,2025-10-08
421,11420,Jordan,Turner,France,1952-01-09,Married,Male,2025-10-08
422,11421,Amy,Sun,Germany,1952-01-16,Married,Female,2025-10-08
423,11422,Dustin,Deng,United Kingdom,1952-02-29,Married,Male,2025-10-08
424,11423,Jasmine,Stewart,Germany,1960-05-04,Married,Female,2025-10-08
425,11424,Pamela,Garcia,Germany,1964-12-03,Married,Female,2025-10-08
426,11425,Ariana,Gray,France,1965-08-02,Married,Female,2025-10-08
427,11426,Kristopher,Mehta,Germany,1959-04-01,Married,Male,2025-10-08
428,11427,Desiree,Dominguez,Germany,1959-06-17,Married,Female,2025-10-08
429,11428,Deanna,Perez,Germany,1959-02-19,Single,Female,2025-10-08
430,11429,Marco,Lopez,France,1958-01-13,Married,Male,2025-10-08
431,11430,Casey,Yuan,Germany,1957-09-21,Married,Female,2025-10-08
432,11431,Bryant,Garcia,Germany,1974-10-20,Married,Male,2025-10-08
433,11432,Dominique,Prasad,France,1957-03-10,Married,Female,2025-10-08
434,11433,Maurice,Shan,France,1957-03-01,Married,Male,2025-10-08
435,11434,Andre,Lopez,United Kingdom,1962-05-02,Married,Male,2025-10-08
436,11435,Robin,Romero,Germany,1955-09-03,Single,Female,2025-10-08
437,11436,Taylor,Cox,United Kingdom,1956-03-17,Married,Female,2025-10-08
438,11437,Alfredo,Moreno,France,1955-06-16,Married,Male,2025-10-08
439,11438,Jenny,Nara,Germany,1955-04-13,Married,Female,2025-10-08
440,11439,Janet,Munoz,France,1953-11-14,Married,Female,2025-10-08
441,11440,Sergio,Weber,France,1953-03-26,Married,Male,2025-10-08
442,11441,Erika,Gomez,France,1952-12-09,Married,Female,2025-10-08
443,11442,Joseph,Harris,France,1953-05-13,Married,Male,2025-10-08
444,11443,Grace,Griffin,Australia,1981-11-19,Single,Female,2025-10-08
445,11444,Tina,Mehta,Australia,1981-10-26,Married,Female,2025-10-08
446,11445,Kari,Kim,Australia,1980-01-18,Single,Female,2025-10-08
447,11446,Bethany,Chander,Australia,1980-02-09,Single,Female,2025-10-08
448,11447,Jennifer,Roberts,Australia,1980-02-13,Married,Female,2025-10-08
449,11448,Kyle,Patterson,Australia,1980-10-25,Single,Male,2025-10-08
450,11449,Alvin,Hu,Australia,1980-08-01,Married,Male,2025-10-08
451,11450,Brett,Mehta,Australia,1981-05-11,Single,Male,2025-10-08
452,11451,Ruben,Muñoz,Australia,1980-05-08,Single,Male,2025-10-08
453,11452,Erika,Rubio,Australia,1979-05-05,Single,Female,2025-10-08
454,11453,Stanley,Malhotra,Australia,1984-08-17,Single,Male,2025-10-08
455,11454,Melinda,Navarro,Australia,1979-10-20,Single,Female,2025-10-08
456,11455,Ross,Sanz,Australia,1979-10-19,Married,Male,2025-10-08
457,11456,Jon,Gao,Australia,1980-01-05,Married,Male,2025-10-08
458,11457,Jaime,Gutierrez,Australia,1978-11-18,Married,Female,2025-10-08
459,11458,Bianca,Liu,Australia,1978-10-03,Married,Female,2025-10-08
460,11459,Tasha,Deng,Australia,1978-04-12,Single,Female,2025-10-08
461,11460,Melvin,Chande,Australia,1983-10-04,Single,Male,2025-10-08
462,11461,Victor,Jimenez,Australia,1977-09-22,Single,Male,2025-10-08
463,11462,Laura,Lin,Australia,1977-07-18,Married,Female,2025-10-08
464,11463,Alisha,Beck,Australia,1977-09-09,Married,Female,2025-10-08
465,11464,Alejandro,Huang,Australia,1977-05-15,Married,Male,2025-10-08
466,11465,Louis,Luo,Australia,1976-08-18,Married,Male,2025-10-08
467,11466,Grant,Tang,Australia,1977-01-30,Married,Male,2025-10-08
468,11467,Arturo,Zheng,Australia,1975-04-06,Married,Male,2025-10-08
469,11468,Jaclyn,Andersen,United Kingdom,1980-12-15,Married,Female,2025-10-08
470,11469,Edwin,Raji,United Kingdom,1978-10-14,Single,Male,2025-10-08
471,11470,Jay,Suarez,Germany,1979-03-25,Single,Male,2025-10-08
472,11471,Latasha,Suarez,France,1979-03-25,Single,Female,2025-10-08
473,11472,Kenneth,Kumar,Australia,1968-09-30,Single,Male,2025-10-08
474,11473,Grace,Henderson,France,1986-01-30,Single,Female,2025-10-08
475,11474,Melvin,Xu,United Kingdom,1985-08-21,Single,Male,2025-10-08
476,11475,Cesar,Subram,United Kingdom,1984-04-07,Single,Male,2025-10-08
477,11476,Erika,Navarro,United Kingdom,1980-05-16,Married,Female,2025-10-08
478,11477,Tristan,Hughes,Germany,1984-06-21,Single,Male,2025-10-08
479,11478,Billy,Hernandez,France,1984-02-22,Single,Male,2025-10-08
480,11479,Darryl,Wu,France,1978-10-20,Married,Male,2025-10-08
481,11480,Colleen,Ma,France,1984-03-07,Married,Female,2025-10-08
482,11481,Erica,Hu,Germany,1978-11-20,Married,Female,2025-10-08
483,11482,Adrienne,Torres,United Kingdom,1978-01-16,Single,Female,2025-10-08
484,11483,Calvin,Chande,France,1983-05-19,Married,Male,2025-10-08
485,11484,Erick,Sai,Germany,1983-03-03,Single,Male,2025-10-08
486,11485,Donald,Chandra,United Kingdom,1978-02-04,Married,Male,2025-10-08
487,11486,Ariana,Rogers,Germany,1982-05-21,Single,Female,2025-10-08
488,11487,Morgan,Jones,France,1977-01-05,Single,Female,2025-10-08
489,11488,Jermaine,Lopez,United Kingdom,1977-03-20,Single,Male,2025-10-08
490,11489,Deborah,Goel,United Kingdom,1976-09-03,Single,Female,2025-10-08
491,11490,Danny,Rubio,France,1976-07-05,Single,Male,2025-10-08
492,11491,Andre,Perez,United Kingdom,1982-04-02,Married,Male,2025-10-08
493,11492,Terrence,Chander,Germany,1982-11-15,Single,Male,2025-10-08
494,11493,Dawn,Wu,United Kingdom,1976-05-31,Single,Female,2025-10-08
495,11494,Jimmy,Gutierrez,United Kingdom,1976-01-25,Single,Male,2025-10-08
496,11495,Francis,Jimenez,Germany,1977-03-03,Single,Male,2025-10-08
497,11496,Gary,Ortega,United Kingdom,1976-04-15,Single,Male,2025-10-08
498,11497,Katrina,Nath,United Kingdom,1981-11-22,Single,Female,2025-10-08
499,11498,Arturo,Sun,Canada,1979-07-15,Single,Male,2025-10-08
500,11499,Pedro,Vance,United States,1980-05-13,Single,Male,2025-10-08
501,11500,Sarah,Simmons,Canada,1980-03-17,Single,Female,2025-10-08
502,11501,Brandy,Chandra,Canada,1981-01-03,Single,Female,2025-10-08
503,11502,Jared,Peterson,Canada,1980-09-03,Single,Male,2025-10-08
504,11503,Dennis,Wu,United States,1936-04-11,Married,Male,2025-10-08
505,11504,Jordan,Baker,United States,1936-10-17,Married,Female,2025-10-08
506,11505,Jasmine,Powell,Canada,1972-01-04,Single,Female,2025-10-08
507,11506,Nicholas,Brown,Canada,1971-11-14,Single,Male,2025-10-08
508,11507,Isabella,Russell,Canada,1972-05-19,Single,Female,2025-10-08
509,11508,Elizabeth,Wilson,United States,1972-01-04,Single,Female,2025-10-08
510,11509,Roger,Harui,United States,1964-07-22,Married,Female,2025-10-08
511,11510,Seth,Roberts,Canada,1959-01-10,Married,Male,2025-10-08
512,11511,Caleb,Perry,United States,1964-06-10,Married,Male,2025-10-08
513,11512,Natalie,Campbell,Canada,1976-08-05,Single,Female,2025-10-08
514,11513,Alyssa,Howard,Canada,1965-09-23,Single,Female,2025-10-08
515,11514,Dalton,Diaz,United States,1965-04-16,Married,Male,2025-10-08
516,11515,Shannon,Huang,United States,1959-08-25,Married,Female,2025-10-08
517,11516,Mya,Gonzales,United States,1976-10-13,Married,Female,2025-10-08
518,11517,Katherine,Bryant,United States,1959-12-18,Married,Female,2025-10-08
519,11518,Edward,Washington,United States,1960-11-06,Married,Male,2025-10-08
520,11519,Jerome,Navarro,Canada,1960-09-13,Married,Male,2025-10-08
521,11520,Jada,Morgan,Canada,1960-10-08,Married,Female,2025-10-08
522,11521,Ariana,Peterson,United States,1977-12-01,Married,Female,2025-10-08
523,11522,Christian,Hughes,United States,1972-06-17,Married,Male,2025-10-08
524,11523,Lucas,Taylor,Canada,1962-02-07,Married,Male,2025-10-08
525,11524,Alyssa,Jackson,United States,1961-07-22,Married,Female,2025-10-08
526,11525,Ariana,Cook,United States,1961-07-08,Married,Female,2025-10-08
527,11526,Katherine,Diaz,Canada,1973-01-30,Married,Female,2025-10-08
528,11527,Jenna,Green,United States,1961-12-02,Married,Female,2025-10-08
529,11528,Joan,Washington,United States,1968-08-15,Married,Female,2025-10-08
530,11529,Austin,Bryant,United States,1963-05-16,Married,Male,2025-10-08
531,11530,Andrew,Martinez,Canada,1963-01-23,Married,Male,2025-10-08
532,11531,Nina,Yuan,United States,1962-07-07,Married,Female,2025-10-08
533,11532,Lauren,Miller,United States,1962-08-26,Married,Female,2025-10-08
534,11533,Ebony,Gill,United States,1968-07-17,Married,Female,2025-10-08
535,11534,Cameron,Lewis,United States,1964-05-12,Single,Male,2025-10-08
536,11535,Devin,Nelson,United States,1963-12-31,Married,Male,2025-10-08
537,11536,Logan,Chow,United States,1969-04-13,Married,Male,2025-10-08
538,11537,Dakota,Ross,United States,1963-09-21,Married,Male,2025-10-08
539,11538,Nicole,Taylor,United States,1965-02-24,Single,Female,2025-10-08
540,11539,Justin,Washington,United States,1970-08-18,Married,Male,2025-10-08
541,11540,Alberto,Navarro,United States,1970-01-24,Single,Male,2025-10-08
542,11541,Aidan,Ross,United States,1964-10-09,Single,Male,2025-10-08
543,11542,Alejandro,Tang,United Kingdom,1979-09-07,Single,Male,2025-10-08
544,11543,Sheena,Chande,France,1973-08-16,Married,Female,2025-10-08
545,11544,Joel,Garcia,Germany,1979-05-04,Married,Male,2025-10-08
546,11545,Reginald,Dominguez,France,1973-09-22,Married,Male,2025-10-08
547,11546,Christine,Chande,France,1973-09-11,Married,Female,2025-10-08
548,11547,Cindy,Sai,France,1979-03-05,Married,Female,2025-10-08
549,11548,Raymond,Sanchez,United Kingdom,1974-04-11,Single,Male,2025-10-08
550,11549,Crystal,Liang,United Kingdom,1979-09-03,Married,Female,2025-10-08
551,11550,Deb,Torres,United Kingdom,1979-08-05,Single,Female,2025-10-08
552,11551,Shannon,Alvarez,France,,Single,Male,2025-10-08
553,11552,Eddie,Rubio,Germany,1972-11-23,Single,Male,2025-10-08
554,11553,Sharon,Luo,United Kingdom,1973-03-08,Married,Female,2025-10-08
555,11554,Sydney,Simmons,France,1932-03-27,Single,Female,2025-10-08
556,11555,Alexandria,Henderson,United Kingdom,1937-07-04,Married,Female,2025-10-08
557,11556,Lucas,Evans,United Kingdom,1972-11-10,Married,Male,2025-10-08
558,11557,Felicia,Ramos,United Kingdom,1972-07-14,Single,Female,2025-10-08
559,11558,Ivan,Malhotra,United Kingdom,1973-02-18,Single,Male,2025-10-08
560,11559,Frederick,Subram,Germany,1978-12-12,Single,Male,2025-10-08
561,11560,Whitney,Srini,United Kingdom,1978-08-09,Single,Female,2025-10-08
562,11561,Briana,Dominguez,Germany,1972-01-21,Single,Female,2025-10-08
563,11562,Jarrod,Gonzalez,Germany,,Married,Male,2025-10-08
564,11563,Cesar,Srini,United Kingdom,1971-08-01,Single,Male,2025-10-08
565,11564,Jorge,Liang,Germany,1972-01-09,Single,Male,2025-10-08
566,11565,Erik,Diaz,United Kingdom,1971-12-30,Single,Male,2025-10-08
567,11566,April,Shan,France,1973-03-01,Married,Female,2025-10-08
568,11567,Carla,Perez,Germany,1978-09-19,Married,Female,2025-10-08
569,11568,Alexia,Foster,United Kingdom,1972-04-21,Single,Female,2025-10-08
570,11569,Troy,Malhotra,United Kingdom,1977-05-06,Married,Male,2025-10-08
571,11570,Kristin,Andersen,Germany,1971-07-22,Married,Female,2025-10-08
572,11571,Joel,Sai,France,1971-11-15,Married,Male,2025-10-08
573,11572,Billy,Moreno,France,1977-03-11,Married,Male,2025-10-08
574,11573,Meagan,Subram,United Kingdom,1976-11-11,Single,Female,2025-10-08
575,11574,Karla,Luo,United Kingdom,1971-01-14,Single,Female,2025-10-08
576,11575,Jackson,Campbell,United Kingdom,1970-10-19,Single,Male,2025-10-08
577,11576,Micah,Zhu,France,1970-08-10,Married,Male,2025-10-08
578,11577,Janet,Serrano,France,1971-04-21,Married,Female,2025-10-08
579,11578,Trisha,Huang,France,1970-05-08,Single,Female,2025-10-08
580,11579,Clayton,Beck,United Kingdom,1981-02-13,Single,Male,2025-10-08
581,11580,Melvin,Raje,United Kingdom,1939-03-12,Married,Male,2025-10-08
582,11581,Cindy,Jordan,France,,Married,Female,2025-10-08
583,11582,Claudia,Ma,France,1974-04-09,Single,Female,2025-10-08
584,11583,Karla,Xu,France,1971-03-26,Single,Female,2025-10-08
585,11584,Devin,Carter,Germany,1971-05-22,Married,Male,2025-10-08
586,11585,Kari,Perez,United Kingdom,1976-03-04,Married,Female,2025-10-08
587,11586,Alberto,Romero,United Kingdom,1971-06-14,Married,Male,2025-10-08
588,11587,Kevin,Bryant,France,1975-10-18,Single,Male,2025-10-08
589,11588,Candace,Mehta,France,1970-01-11,Married,Female,2025-10-08
590,11589,Ebony,Malhotra,United Kingdom,1975-05-01,Married,Female,2025-10-08
591,11590,Erika,Diaz,France,1980-04-12,Single,Female,2025-10-08
592,11591,Stacey,Lu,France,1968-11-12,Single,Female,2025-10-08
593,11592,Darrell,Raji,France,1984-03-03,Single,Male,2025-10-08
594,11593,Armando,Moreno,France,1982-09-22,Single,Male,2025-10-08
595,11594,Corey,Goel,France,1985-05-03,Single,Male,2025-10-08
596,11595,Sebastian,Howard,Germany,1984-12-29,Single,Male,2025-10-08
597,11596,Roger,Raje,United Kingdom,1969-03-02,Married,Male,2025-10-08
598,11597,Janelle,Chandra,France,1983-08-06,Single,Female,2025-10-08
599,11598,Meredith,Ruiz,Germany,1983-12-30,Single,Female,2025-10-08
600,11599,Melody,Diaz,France,1983-03-16,Single,Female,2025-10-08
601,11600,Linda,Rubio,France,1982-10-05,Single,Female,2025-10-08
602,11601,Ivan,Raman,France,1983-02-18,Single,Male,2025-10-08
603,11602,Larry,Gill,Germany,1982-10-11,Single,Male,2025-10-08
604,11603,Geoffrey,Gonzalez,United Kingdom,1982-08-06,Single,Male,2025-10-08
605,11604,Edgar,Sanchez,United Kingdom,1982-12-01,Single,Male,2025-10-08
606,11605,Heidi,Subram,Germany,1982-05-20,Single,Female,2025-10-08
607,11606,Melody,Ramos,France,1986-01-30,Single,Female,2025-10-08
608,11607,Clinton,Moreno,France,1986-05-05,Single,Male,2025-10-08
609,11608,Cesar,Madan,France,1981-09-01,Single,Male,2025-10-08
610,11609,Eugene,Ye,United Kingdom,1981-12-24,Single,Male,2025-10-08
611,11610,Blake,Collins,United Kingdom,1980-10-20,Single,Male,2025-10-08
612,11611,Ernest,Lin,France,1985-02-23,Married,Male,2025-10-08
613,11612,Keith,Andersen,United Kingdom,1985-10-07,Single,Male,2025-10-08
614,11613,Meredith,Prasad,Germany,1981-05-02,Single,Female,2025-10-08
615,11614,Katrina,Sharma,Germany,1981-02-13,Single,Female,2025-10-08
616,11615,Dwayne,Navarro,United Kingdom,1981-05-20,Married,Male,2025-10-08
617,11616,Casey,Nath,United Kingdom,1980-09-05,Married,Female,2025-10-08
618,11617,Sean,Brooks,United States,1964-10-01,Single,Male,2025-10-08
619,11618,Brian,Ramirez,Canada,1964-10-21,Married,Male,2025-10-08
620,11619,Sierra,Young,Canada,1978-10-29,Single,Female,2025-10-08
621,11620,Megan,Rodriguez,United States,1978-10-18,Single,Female,2025-10-08
622,11621,Leah,She,United States,1978-08-19,Single,Female,2025-10-08
623,11622,Gabriel,Allen,United States,1979-06-16,Married,Male,2025-10-08
624,11623,Angela,Perry,United States,1978-12-25,Single,Female,2025-10-08
625,11624,Ryan,Smith,United States,1984-03-19,Single,Male,2025-10-08
626,11625,Zachary,Moore,United States,1978-07-19,Married,Male,2025-10-08
627,11626,Destiny,Rogers,United States,1978-12-12,Married,Female,2025-10-08
628,11627,Dalton,Gray,United States,1978-08-27,Married,Male,2025-10-08
629,11628,Mariah,Wood,United States,1977-11-14,Single,Female,2025-10-08
630,11629,Isaiah,Wright,United States,1976-08-07,Single,Male,2025-10-08
631,11630,Haley,Powell,United States,1977-06-23,Married,Female,2025-10-08
632,11631,Antonio,Bennett,Canada,1976-08-12,Married,Male,2025-10-08
